Endpoint,Gene,HR,Lower CI,CI Width,Upper CI,SE,Statistic,P-value,FDR,Global ZPH P-value,Global ZPH ChiSq,Gene ZPH P-value
DSS,HLA.B,0.960835372,0.699922748,0.619086551,1.319009298,0.16165252,-0.247148597,0.804793225,0.978519651,0.704783133,0.143543773,0.704783133
DSS,HLA.C,0.852461649,0.614356974,0.568490937,1.182847912,0.167121475,-0.955155864,0.339498882,0.975782698,0.374724085,0.787938902,0.374724085
DSS,HLA.DMA,0.917909518,0.671088953,0.584419545,1.255508498,0.159797388,-0.536031648,0.591936678,0.975782698,0.431321117,0.619263469,0.431321117
DSS,HLA.DMB,0.931553443,0.68733097,0.575222088,1.262553058,0.155124088,-0.457064525,0.647624668,0.975782698,0.558366507,0.34254041,0.558366507
DSS,HLA.DOA,0.856813491,0.61762038,0.571021352,1.188641732,0.167016471,-0.925268109,0.354826463,0.975782698,0.760692861,0.092763533,0.760692861
DSS,HLA.DOB,0.847327058,0.605626921,0.579860577,1.185487498,0.171341211,-0.966892442,0.333597805,0.975782698,0.938224324,0.006006536,0.938224324
DSS,HLA.DPA1,0.946500199,0.683991044,0.625766789,1.309757833,0.165730779,-0.331767569,0.740064775,0.976289835,0.285007643,1.143055341,0.285007643
DSS,HLA.DPB1,0.859087082,0.61630912,0.581191599,1.197500719,0.169452929,-0.896325532,0.370078927,0.975782698,0.712712781,0.13558243,0.712712781
DSS,HLA.DQA1,0.860521801,0.618513782,0.578707347,1.19722113,0.16848242,-0.891584588,0.372615634,0.975782698,0.477524288,0.504511957,0.477524288
DSS,HLA.DQA2,0.90707188,0.644388534,0.632448891,1.276837425,0.174452104,-0.559085154,0.576103606,0.975782698,0.381608163,0.765514827,0.381608163
DSS,HLA.DQB1,0.916036169,0.665991854,0.593966894,1.259958748,0.162645035,-0.539207542,0.589743657,0.975782698,0.586591083,0.295699518,0.586591083
DSS,HLA.DRA,0.952557441,0.693438105,0.615064661,1.308502766,0.161986867,-0.300054376,0.764135679,0.976578192,0.19914407,1.648640484,0.19914407
DSS,HLA.DRB,0.990335721,0.732758989,0.605695886,1.338454875,0.153690146,-0.0631874,0.949617278,0.987855161,0.200265498,1.640437166,0.200265498
DSS,HLA.DRB3,0.858051278,0.623660545,0.556872683,1.180533227,0.162787502,-0.940437166,0.346993366,0.975782698,0.157011643,2.002773866,0.157011643
DSS,HLA.DRB4,0.892373874,0.650234854,0.574447468,1.224682322,0.161508873,-0.705039241,0.480785816,0.975782698,0.049797185,3.848274883,0.049797185
DSS,HLA.DRB5,1.149003846,0.855699192,0.687144191,1.542843383,0.15037609,0.923653125,0.355666945,0.975782698,0.513460495,0.427008499,0.513460495
DSS,HLA.E,0.925759576,0.677972713,0.586135378,1.264108092,0.15893533,-0.48535914,0.627421611,0.975782698,0.223181446,1.483796641,0.223181446
DSS,HLA.F,0.866785102,0.628588895,0.566654003,1.195242898,0.163938535,-0.872059746,0.383175785,0.975782698,0.47037405,0.521097136,0.47037405
DSS,HLA.G,0.83955243,0.588803603,0.608281945,1.197085548,0.181011613,-0.966160938,0.333963656,0.975782698,0.403079032,0.699121524,0.403079032
DSS,HMGA1,0.877076483,0.634781796,0.577072673,1.211854469,0.164958585,-0.795115215,0.426546485,0.975782698,0.384349159,0.756744781,0.384349159
DSS,HMGA2,0.866219207,0.614847399,0.605513483,1.220360883,0.174882753,-0.821220355,0.411520764,0.975782698,0.879538514,0.022968693,0.879538514
DSS,HMGB1,0.975126353,0.725834873,0.58420332,1.310038193,0.150637725,-0.167210592,0.867204351,0.987855161,0.035623602,4.415032417,0.035623602
DSS,HMGN5,0.846119129,0.614343375,0.550994463,1.165337838,0.163322465,-1.023099394,0.306260854,0.975782698,0.286170936,1.137548512,0.286170936
DSS,HNF1A,0.978565963,0.724454434,0.597355882,1.321810316,0.153405538,-0.141240544,0.887679918,0.987855161,0.877958329,0.023580031,0.877958329
DSS,HNRNPK,0.983744092,0.747936776,0.54595927,1.293896047,0.139822642,-0.117216246,0.906688693,0.987855161,0.840507611,0.040499239,0.840507611
DSS,HOXA10,0.936021872,0.690412178,0.578593458,1.269005636,0.155283499,-0.425778884,0.670268975,0.975782698,0.649416482,0.206636588,0.649416482
DSS,HOXA11,0.8350354,0.601229889,0.558533011,1.1597629,0.167603461,-1.075641032,0.282087829,0.975782698,0.604901445,0.267666458,0.604901445
DSS,HOXA9,0.863846381,0.617158675,0.59198024,1.209138915,0.171568862,-0.853070443,0.393620241,0.975782698,0.722470035,0.126138336,0.722470035
DSS,HPRT1,0.978420197,0.67340048,0.748199462,1.421599942,0.190615242,-0.114450719,0.90888051,0.987855161,0.918012131,0.010596244,0.918012131
DSS,HRAS,0.906055668,0.671504239,0.551029925,1.222534164,0.152849961,-0.645433797,0.518646108,0.975782698,0.890700811,0.018883565,0.890700811
DSS,HSD11B1,0.886749045,0.638803448,0.592128962,1.23093241,0.167332259,-0.718291041,0.472577853,0.975782698,0.914421567,0.011548326,0.914421567
DSS,HSD17B8,0.817656907,0.599981531,0.514324132,1.114305663,0.157933487,-1.274666082,0.202427457,0.975782698,0.86592245,0.028506965,0.86592245
DSS,HSP90B1,0.945361071,0.690695811,0.603227707,1.293923518,0.160139386,-0.350871452,0.72568479,0.975782698,0.984366719,0.000383951,0.984366719
DSS,HSPA1A,1.096467154,0.787070086,0.740418053,1.527488139,0.169151738,0.544442136,0.586137257,0.975782698,0.504928812,0.444561872,0.504928812
DSS,HSPA2,0.944935187,0.70239557,0.568829001,1.271224572,0.151339314,-0.374251326,0.708217341,0.975782698,0.173082315,1.85604192,0.173082315
DSS,HSPA6,1.324167062,0.877045802,1.122186624,1.999232426,0.210197582,1.335808081,0.181612011,0.975782698,0.145191146,2.122059965,0.145191146
DSS,HSPB1,0.966016578,0.700740741,0.630975792,1.331716533,0.163800469,-0.211075605,0.832828276,0.979248328,0.8813791,0.022266964,0.8813791
DSS,IBSP,0.916670462,0.662964032,0.604502519,1.267466551,0.165323091,-0.526286053,0.598689472,0.975782698,0.342919707,0.899485492,0.342919707
DSS,ICAM1,0.962417113,0.702930241,0.614763387,1.317693627,0.160304114,-0.238966627,0.811131461,0.978519651,0.668892115,0.182900782,0.668892115
DSS,ICAM2,0.855748033,0.618496721,0.565510683,1.184007404,0.165658192,-0.94036581,0.347029953,0.975782698,0.378531094,0.775466978,0.378531094
DSS,ICAM3,0.978306269,0.722427041,0.602389311,1.324816352,0.154699958,-0.141774434,0.887258179,0.987855161,0.985508521,0.000329908,0.985508521
DSS,ICAM4,0.918582035,0.673338217,0.579810547,1.253148764,0.158463861,-0.535920707,0.592013353,0.975782698,0.949193248,0.004060227,0.949193248
DSS,ICAM5,0.890452668,0.664223025,0.529511494,1.19373452,0.149549674,-0.775831379,0.437848554,0.975782698,0.997473506,1.00E-05,0.997473506
DSS,ICOS,0.884534539,0.642046747,0.576558213,1.21860496,0.163472619,-0.750545981,0.452925942,0.975782698,0.646766754,0.21000083,0.646766754
DSS,ICOSLG,1.062526595,0.770150554,0.695748235,1.465898789,0.164196339,0.369372743,0.711849911,0.975782698,0.625803524,0.237794605,0.625803524
DSS,ID1,1.506267587,1.065542431,1.063741189,2.129283619,0.176610796,2.319421024,0.020372219,0.975782698,0.633543355,0.227286277,0.633543355
DSS,ID2,1.067847222,0.778977537,0.684861454,1.46383899,0.160930381,0.40790732,0.683341719,0.975782698,0.158401167,1.989423531,0.158401167
DSS,ID4,0.947275766,0.703014751,0.57339001,1.276404762,0.152151967,-0.35599296,0.721845837,0.975782698,0.699796104,0.148684058,0.699796104
DSS,IDH1,0.772106542,0.551720394,0.528806118,1.080526512,0.171473132,-1.508298864,0.131478054,0.975782698,0.311882667,1.022686262,0.311882667
DSS,IDH2,0.83667597,0.583063355,0.617538041,1.200601397,0.184259004,-0.967759579,0.333164455,0.975782698,0.057839137,3.598287103,0.057839137
DSS,IDO1,0.932038452,0.664333516,0.643286309,1.307619825,0.172753054,-0.407409337,0.68370737,0.975782698,0.596143184,0.280852222,0.596143184
DSS,IER3,0.984757503,0.726801858,0.607464601,1.334266458,0.154973016,-0.09911311,0.921048463,0.987855161,0.342178895,0.902250839,0.342178895
DSS,IFI16,0.860253535,0.621557408,0.56905851,1.190615919,0.1658188,-0.90778684,0.363990853,0.975782698,0.642099656,0.216006633,0.642099656
DSS,IFI27,1.023038347,0.74508156,0.659606887,1.404688447,0.16175734,0.140809504,0.888020435,0.987855161,0.069922407,3.284840845,0.069922407
DSS,IFI35,0.951450637,0.669040294,0.684029651,1.353069946,0.179668361,-0.276996308,0.781782941,0.976578192,0.098743197,2.725726257,0.098743197
DSS,IFI6,1.069991077,0.766812636,0.726226016,1.493038653,0.169984296,0.39797976,0.690645105,0.975782698,0.106176471,2.610228372,0.106176471
DSS,IFIH1,0.913117369,0.662981228,0.594646129,1.257627357,0.163328384,-0.556491479,0.577874918,0.975782698,0.829422524,0.046415368,0.829422524
DSS,IFIT2,0.852822739,0.618460051,0.557536075,1.175996126,0.163941338,-0.971100789,0.331498091,0.975782698,0.811225187,0.057047296,0.811225187
DSS,IFIT3,0.861589013,0.611993817,0.60098515,1.212978967,0.174521674,-0.85362982,0.39331013,0.975782698,0.334462712,0.931541404,0.334462712
DSS,IFITM1,1.032617212,0.757888693,0.649043905,1.406932598,0.157816833,0.203378572,0.838839147,0.979248328,0.2929026,1.106231529,0.2929026
DSS,IFITM2,1.01076771,0.744005271,0.629172318,1.373177589,0.156338236,0.068506281,0.94538262,0.987855161,0.084135214,2.983153207,0.084135214
DSS,IFNA1,0.955905347,0.66050682,0.722908166,1.383414986,0.188601144,-0.239109789,0.811020451,0.978519651,0.089653144,2.880590422,0.089653144
DSS,IFNA7.17,1.026891922,0.7074221,0.783211315,1.490633415,0.190138418,0.13956511,0.889003609,0.987855161,0.429896061,0.623104251,0.429896061
DSS,IFNAR1,1.150267085,0.816857836,0.802903043,1.619760879,0.174638092,0.801624444,0.422770233,0.975782698,0.213030081,1.550713901,0.213030081
DSS,IFNAR2,1.185284254,0.852671287,0.794972752,1.647644039,0.168045838,1.011525337,0.311765061,0.975782698,0.740271534,0.10988813,0.740271534
DSS,IFNB1,0.897775911,0.640841436,0.616882457,1.257723893,0.172012568,-0.626900614,0.530724385,0.975782698,0.259796735,1.269839805,0.259796735
DSS,IFNG,0.83594911,0.605365724,0.548995824,1.154361548,0.16466372,-1.088202925,0.276505534,0.975782698,0.644772077,0.212555093,0.644772077
DSS,IFNGR1,0.929790903,0.670975058,0.61746497,1.288440029,0.166445793,-0.437352919,0.661855423,0.975782698,0.602465632,0.271293152,0.602465632
DSS,IFNGR2,1.013723211,0.698319534,0.773262884,1.471582418,0.190160839,0.071675642,0.942860041,0.987855161,0.851854046,0.034876804,0.851854046
DSS,IFNL1,0.982511143,0.721758342,0.615708908,1.33746725,0.157360702,-0.112121985,0.910726686,0.987855161,0.985673855,0.000322422,0.985673855
DSS,IFNL2,0.995970729,0.696341378,0.728186484,1.424527861,0.182594092,-0.022111396,0.982359096,0.996772012,0.805908244,0.060372443,0.805908244
DSS,IGF1,0.887967765,0.640234189,0.591325707,1.231559896,0.166891542,-0.711958414,0.476490528,0.975782698,0.839072834,0.041241315,0.839072834
DSS,IGF1R,0.970853136,0.677382775,0.714084276,1.391467051,0.183645566,-0.161071529,0.872037064,0.987855161,0.816009568,0.054140182,0.816009568
DSS,IGF2R,1.017331084,0.753002559,0.621445006,1.374447565,0.153507548,0.111933345,0.910876257,0.987855161,0.96488499,0.001938144,0.96488499
DSS,IGFBP3,1.018721567,0.732870484,0.683196413,1.416066897,0.168031027,0.110387208,0.912102298,0.987855161,0.688803809,0.160383363,0.688803809
DSS,IGLL1,1.23725766,0.945650107,0.673137334,1.618787441,0.137135178,1.552463556,0.120551346,0.975782698,0.912237739,0.01214766,0.912237739
DSS,IHH,0.856133811,0.614000147,0.579753805,1.193753951,0.169611034,-0.915792982,0.359775485,0.975782698,0.609574664,0.260794768,0.609574664
DSS,IKBKB,1.485225707,1.06846524,0.996080538,2.064545778,0.16803548,2.354066846,0.018569271,0.975782698,0.947165472,0.004391279,0.947165472
DSS,IKBKE,0.880931669,0.646414771,0.554115663,1.200530433,0.157930812,-0.802726304,0.422132946,0.975782698,0.906347514,0.013840772,0.906347514
DSS,IKBKG,1.18125622,0.870629274,0.73208074,1.602710014,0.15567505,1.070039583,0.284601492,0.975782698,0.068074838,3.328840796,0.068074838
DSS,IL10,0.955624658,0.692066702,0.627486002,1.319552704,0.164637147,-0.275697563,0.782780368,0.976578192,0.972431294,0.001194333,0.972431294
DSS,IL10RA,0.878530661,0.641772407,0.560859732,1.202632139,0.160215737,-0.808313044,0.418910395,0.975782698,0.836336547,0.042676002,0.836336547
DSS,IL11RA,0.998608459,0.730818652,0.633704341,1.364522993,0.159287326,-0.008742126,0.993024881,0.997446371,0.916083382,0.011102528,0.916083382
DSS,IL12A,0.852371295,0.625966271,0.534698222,1.160664493,0.157516024,-1.014074952,0.310546989,0.975782698,0.684046001,0.165606873,0.684046001
DSS,IL12B,0.879749192,0.642789085,0.561274049,1.204063134,0.160115291,-0.800163559,0.42361604,0.975782698,0.98847134,0.000208789,0.98847134
DSS,IL12RB1,1.164260223,0.847204171,0.752766549,1.59997072,0.162196575,0.937663967,0.348417127,0.975782698,0.917507962,0.010727433,0.917507962
DSS,IL12RB2,1.012887193,0.744927675,0.632307322,1.377234997,0.156774822,0.081676759,0.93490376,0.987855161,0.997573425,9.25E-06,0.997573425
DSS,IL13RA1,0.948917478,0.693446139,0.60506045,1.298506589,0.160027567,-0.327652552,0.743174383,0.976289835,0.872833428,0.025619359,0.872833428
DSS,IL15,0.864797939,0.628807364,0.5605481,1.189355464,0.162590197,-0.893408085,0.371638674,0.975782698,0.375702292,0.784717303,0.375702292
DSS,IL15RA,1.009039001,0.721741914,0.688955853,1.410697766,0.170965416,0.052632829,0.958024459,0.987855161,0.973159329,0.001132063,0.973159329
DSS,IL16,0.862744919,0.637481474,0.530127038,1.167608512,0.154387457,-0.956270729,0.338935474,0.975782698,0.771297996,0.084493398,0.771297996
DSS,IL17A,0.912779182,0.662111169,0.596236179,1.258347348,0.163809398,-0.557118757,0.577446293,0.975782698,0.948210367,0.004219064,0.948210367
DSS,IL17B,0.916195393,0.668673798,0.586667746,1.255341544,0.160683212,-0.544709213,0.585953528,0.975782698,0.875787145,0.024433423,0.875787145
DSS,IL17F,0.841965599,0.612308057,0.545452424,1.15776048,0.162504844,-1.0585292,0.289814246,0.975782698,0.811705652,0.056751726,0.811705652
DSS,IL17RA,1.249093374,0.863793739,0.942464151,1.80625789,0.188186751,1.181900353,0.237245242,0.975782698,0.669362785,0.182348396,0.669362785
DSS,IL17RB,1.062624978,0.776695844,0.677118867,1.453814711,0.159925743,0.379815283,0.704082537,0.975782698,0.407143567,0.687126269,0.407143567
DSS,IL18,0.840348445,0.617351518,0.526543795,1.143895313,0.157338625,-1.10550514,0.268940768,0.975782698,0.995202931,3.61E-05,0.995202931
DSS,IL18R1,0.858570182,0.624208612,0.556715111,1.180923723,0.162647785,-0.937527998,0.348487029,0.975782698,0.604236013,0.268654148,0.604236013
DSS,IL18RAP,0.833446683,0.608467024,0.533145169,1.141612193,0.160526937,-1.134921967,0.256408015,0.975782698,0.635473914,0.224710558,0.635473914
DSS,IL19,0.91948133,0.668453978,0.596324068,1.264778046,0.162677575,-0.516024042,0.605837618,0.975782698,0.694776439,0.15396315,0.694776439
DSS,IL1A,0.828627528,0.606594534,0.525337163,1.131931697,0.159140764,-1.181246854,0.237504673,0.975782698,0.829500785,0.046372122,0.829500785
DSS,IL1B,0.803657656,0.590654196,0.502820856,1.093475052,0.157116483,-1.391209233,0.164161988,0.975782698,0.666065628,0.186238819,0.666065628
DSS,IL1R1,0.916668381,0.672106216,0.578114212,1.250220428,0.158334228,-0.549530623,0.582641355,0.975782698,0.697039261,0.151570254,0.697039261
DSS,IL1R2,0.854207695,0.627774817,0.534538112,1.162312929,0.15714209,-1.002792522,0.315960977,0.975782698,0.878862898,0.023229068,0.878862898
DSS,IL1RAP,0.825355563,0.612183128,0.500575088,1.112758216,0.152443012,-1.259100029,0.207994204,0.975782698,0.676717122,0.173844861,0.676717122
DSS,IL1RL1,0.871496286,0.637186791,0.554780442,1.191967233,0.159772709,-0.860870898,0.389309151,0.975782698,0.777131062,0.080122802,0.777131062
DSS,IL1RL2,0.826375968,0.603867936,0.527003899,1.130871834,0.160051059,-1.19152877,0.233446069,0.975782698,0.882871092,0.021706301,0.882871092
DSS,IL1RN,0.825217375,0.609890165,0.50667763,1.116567794,0.154272199,-1.245256399,0.213037517,0.975782698,0.889580158,0.01927529,0.889580158
DSS,IL20RA,0.848772951,0.617762811,0.548405675,1.166168486,0.162088252,-1.01156967,0.311743854,0.975782698,0.746667607,0.104352574,0.746667607
DSS,IL20RB,0.877346421,0.644169817,0.55075848,1.194928297,0.15762511,-0.830155534,0.406450852,0.975782698,0.604666594,0.26801478,0.604666594
DSS,IL21R,0.972442967,0.69687772,0.66009682,1.35697454,0.170003874,-0.164371848,0.869438424,0.987855161,0.91235598,0.012114817,0.91235598
DSS,IL22,0.95433851,0.686710227,0.639558053,1.32626828,0.167914326,-0.278337406,0.780753365,0.976578192,0.751076572,0.100628615,0.751076572
DSS,IL22RA1,0.970045722,0.69490064,0.659233532,1.354134172,0.170194115,-0.178690506,0.858180724,0.985377535,0.745505791,0.105346323,0.745505791
DSS,IL22RA2,0.881576508,0.636930125,0.583262027,1.220192151,0.165845821,-0.760004006,0.44725219,0.975782698,0.902767958,0.014924407,0.902767958
DSS,IL23A,1.014628654,0.743948779,0.63984448,1.383793259,0.158322184,0.091728697,0.926913596,0.987855161,0.746369253,0.104607272,0.746369253
DSS,IL23R,0.830556359,0.597639931,0.55660668,1.154246612,0.167914992,-1.105675485,0.268867004,0.975782698,0.638900342,0.22018323,0.638900342
DSS,IL24,0.981610843,0.724093212,0.606619231,1.330712443,0.155245103,-0.119555073,0.904835611,0.987855161,0.848370815,0.036556507,0.848370815
DSS,IL25,0.851600398,0.615883593,0.561649379,1.177532971,0.16533948,-0.971563953,0.331267523,0.975782698,0.711985047,0.136302308,0.711985047
DSS,IL27,0.813892295,0.591595096,0.528124577,1.119719673,0.16276095,-1.265212805,0.205795053,0.975782698,0.793449632,0.068556903,0.793449632
DSS,IL2RA,0.920973142,0.662825955,0.616833541,1.279659496,0.167818609,-0.490555881,0.623740597,0.975782698,0.943421212,0.005036816,0.943421212
DSS,IL2RB,0.858660957,0.627621046,0.547130252,1.174751299,0.159920079,-0.952858024,0.340662011,0.975782698,0.609079254,0.261517894,0.609079254
DSS,IL2RG,0.800762789,0.57388452,0.543450106,1.117334626,0.169970761,-1.307227889,0.191135327,0.975782698,0.641755269,0.216453882,0.641755269
DSS,IL32,0.890859992,0.652221366,0.564591769,1.216813135,0.159086217,-0.726448851,0.467563653,0.975782698,0.336344462,0.924315294,0.336344462
DSS,IL33,0.897955762,0.653551877,0.580205655,1.233757532,0.16209425,-0.664024016,0.50667494,0.975782698,0.449490298,0.571936827,0.449490298
DSS,IL34,0.958558061,0.699874562,0.612980064,1.312854626,0.160476936,-0.263745961,0.791975678,0.976578192,0.823712342,0.049627719,0.823712342
DSS,IL3RA,0.824356399,0.600619088,0.530819264,1.131438353,0.161555021,-1.195582281,0.231859609,0.975782698,0.526946,0.400277459,0.526946
DSS,IL4,0.92349614,0.666145295,0.614123628,1.280268923,0.166665721,-0.477534665,0.632981442,0.975782698,0.970719905,0.001347286,0.970719905
DSS,IL4R,1.012159079,0.759461357,0.58947627,1.348937627,0.146549422,0.082468772,0.93427395,0.987855161,0.163264111,1.943729978,0.163264111
DSS,IL6,0.878371172,0.634692471,0.580913436,1.215605907,0.165782979,-0.782263825,0.434059542,0.975782698,0.940771203,0.005520579,0.940771203
DSS,IL6R,0.911167513,0.665979044,0.580646123,1.246625167,0.159935875,-0.581661371,0.560794796,0.975782698,0.749770359,0.101724113,0.749770359
DSS,IL6ST,0.906115469,0.645700079,0.625858143,1.271558222,0.172876455,-0.570283162,0.56848566,0.975782698,0.029789985,4.721370871,0.029789985
DSS,IL7R,0.876088759,0.627664704,0.59517212,1.222836824,0.17013644,-0.777539899,0.436840304,0.975782698,0.799361275,0.064604331,0.799361275
DSS,ILF3,1.139212145,0.822508329,0.755353275,1.577861604,0.166193662,0.784247247,0.432895047,0.975782698,0.071852273,3.240190736,0.071852273
DSS,INHBA,0.953204593,0.701145359,0.594732857,1.295878216,0.156693869,-0.305855714,0.759714506,0.976289835,0.912694134,0.012021138,0.912694134
DSS,INHBB,1.191885266,0.867525334,0.76999513,1.637520465,0.16206771,1.083104776,0.278761919,0.975782698,0.289775463,1.120664275,0.289775463
DSS,INPP5D,0.960750018,0.687400072,0.655399609,1.342799681,0.170818332,-0.234407106,0.814668942,0.978519651,0.968032526,0.001606087,0.968032526
DSS,IRAK1,1.047851346,0.762317363,0.678017721,1.440335084,0.162316275,0.287966995,0.773372003,0.976578192,0.697794198,0.150776721,0.697794198
DSS,IRAK2,0.844347255,0.606421774,0.569199413,1.175621187,0.168874587,-1.001876204,0.316403387,0.975782698,0.72724822,0.121653304,0.72724822
DSS,IRAK3,0.829268002,0.610513091,0.515892599,1.126405689,0.156249631,-1.198158941,0.230855146,0.975782698,0.394062782,0.726368672,0.394062782
DSS,IRAK4,0.952405945,0.686122146,0.635912262,1.322034407,0.167317202,-0.291445957,0.770710271,0.976578192,0.705626993,0.14268421,0.705626993
DSS,IRF1,0.881582878,0.642520012,0.567074018,1.20959403,0.161391258,-0.780936118,0.434840068,0.975782698,0.964821068,0.001945211,0.964821068
DSS,IRF2,0.721346062,0.527085967,0.460115693,0.987201659,0.160082195,-2.040428554,0.04130766,0.975782698,0.162465141,1.951129939,0.162465141
DSS,IRF3,0.916104318,0.65828325,0.616619494,1.274902744,0.168622962,-0.519650677,0.60330707,0.975782698,0.390645701,0.7369312,0.390645701
DSS,IRF4,0.88750814,0.654513508,0.548931019,1.203444527,0.155372993,-0.768071616,0.442444639,0.975782698,0.759221048,0.09394461,0.759221048
DSS,IRF5,0.804349241,0.582583269,0.527949312,1.110532581,0.164575181,-1.322931703,0.185858091,0.975782698,0.181284619,1.787061347,0.181284619
DSS,IRF7,1.103449976,0.803827726,0.710927006,1.514754731,0.161641704,0.609011235,0.542516992,0.975782698,0.010471635,6.55284896,0.010471635
DSS,IRF8,0.938813601,0.695992029,0.570360084,1.266352113,0.152696042,-0.41349027,0.67924745,0.975782698,0.657662854,0.196375045,0.657662854
DSS,IRF9,0.970746815,0.681711288,0.700617853,1.382329142,0.180339768,-0.164631413,0.869234105,0.987855161,0.199960887,1.642660063,0.199960887
DSS,IRS1,0.953495463,0.710397069,0.569385236,1.279782304,0.150161229,-0.31712988,0.751145053,0.976289835,0.892235853,0.018353639,0.892235853
DSS,ISG15,1.055675093,0.766728583,0.686784339,1.453512921,0.163167728,0.332053781,0.739848649,0.976289835,0.787365727,0.072755852,0.787365727
DSS,ISG20,0.843920125,0.630799052,0.498246997,1.129046049,0.148508086,-1.142681401,0.253170895,0.975782698,0.901406205,0.015347532,0.901406205
DSS,ITCH,1.425401343,0.981412916,1.088835963,2.070248879,0.190419526,1.861434203,0.062682884,0.975782698,0.245381735,1.349407444,0.245381735
DSS,ITGA1,0.990319472,0.699829585,0.701558236,1.401387821,0.177141385,-0.05491483,0.956206317,0.987855161,0.147707838,2.095764218,0.147707838
DSS,ITGA2,0.829421413,0.61340252,0.508112077,1.121514597,0.153934974,-1.214973502,0.224376198,0.975782698,0.398107575,0.71403488,0.398107575
DSS,ITGA2B,0.825145892,0.593215681,0.554538439,1.14775412,0.168371545,-1.141493773,0.253664502,0.975782698,0.563049835,0.33445104,0.563049835
DSS,ITGA3,1.431819631,1.030704313,0.958331175,1.989035489,0.16770907,2.140290354,0.032331309,0.975782698,0.884419859,0.021132028,0.884419859
DSS,ITGA4,0.978270562,0.735467909,0.565762614,1.301230524,0.145553375,-0.150934314,0.880027532,0.987855161,0.943177654,0.005080347,0.943177654
DSS,ITGA5,0.948103598,0.709385081,0.557769327,1.267154408,0.147995202,-0.36008939,0.718780287,0.975782698,0.040615324,4.191992971,0.040615324
DSS,ITGA6,0.859838132,0.637881919,0.521143899,1.159025818,0.152345129,-0.991243546,0.321566672,0.975782698,0.189035238,1.72512064,0.189035238
DSS,ITGA7,1.058854594,0.759030253,0.718082217,1.47711247,0.169850772,0.336694096,0.736347514,0.976289835,0.355870205,0.852414425,0.355870205
DSS,ITGA8,0.85209547,0.616471494,0.561306711,1.177778205,0.165149204,-0.969164255,0.332463243,0.975782698,0.780902056,0.077363914,0.780902056
DSS,ITGA9,0.799829378,0.571874422,0.546775075,1.118649497,0.171165902,-1.304914407,0.191921995,0.975782698,0.398922897,0.711570621,0.398922897
DSS,ITGAE,0.900163714,0.647649925,0.603480787,1.251130712,0.167975709,-0.626153797,0.531214069,0.975782698,0.703975105,0.144369604,0.703975105
DSS,ITGAL,0.734030678,0.529842453,0.48706556,1.016908013,0.166314852,-1.859151199,0.06300571,0.975782698,0.488341738,0.480177918,0.488341738
DSS,ITGAM,0.808486901,0.593002598,0.509270935,1.102273533,0.15814867,-1.344246536,0.178868678,0.975782698,0.984994426,0.000353734,0.984994426
DSS,ITGAV,0.938969298,0.68026874,0.615782794,1.296051534,0.164439173,-0.382953132,0.701754515,0.975782698,0.163216328,1.944171373,0.163216328
DSS,ITGAX,0.95842504,0.71599747,0.566938008,1.282935478,0.148785754,-0.285403165,0.775335283,0.976578192,0.31961275,0.990530499,0.31961275
DSS,ITGB1,1.016758337,0.742813661,0.648918303,1.391731964,0.160171067,0.103760719,0.91735924,0.987855161,0.403037371,0.699245388,0.403037371
DSS,ITGB2,0.997050956,0.740997448,0.600586941,1.34158439,0.15143375,-0.019502922,0.984439906,0.996772012,0.582745084,0.301817763,0.582745084
DSS,ITGB3,0.914205562,0.666526817,0.58739394,1.253920757,0.161214736,-0.556399687,0.577937653,0.975782698,0.107158972,2.595627775,0.107158972
DSS,ITGB4,1.08039081,0.775058439,0.730949679,1.506008118,0.169462136,0.456283853,0.648185873,0.975782698,0.617619229,0.249227946,0.617619229
DSS,ITGB6,0.882769099,0.635351019,0.591185586,1.226536605,0.167802082,-0.743087374,0.457428783,0.975782698,0.434991574,0.609459014,0.434991574
DSS,ITGB7,0.918306251,0.677973208,0.565861153,1.24383436,0.154810585,-0.550507169,0.581971561,0.975782698,0.905267559,0.014163342,0.905267559
DSS,ITGB8,1.007201281,0.734569482,0.646449529,1.381019011,0.161046921,0.044555185,0.964461865,0.989914102,0.968904181,0.001519651,0.968904181
DSS,ITK,0.81062007,0.589482972,0.525230986,1.114713958,0.162530353,-1.291794438,0.196428342,0.975782698,0.863654098,0.029489315,0.863654098
DSS,ITPK1,1.141094878,0.824207565,0.755609917,1.579817482,0.165983204,0.795190221,0.426502859,0.975782698,0.403491639,0.697895805,0.403491639
DSS,JADE1,0.802833243,0.579850667,0.531713486,1.111564153,0.16601143,-1.322850203,0.185885198,0.975782698,0.09284454,2.82434885,0.09284454
DSS,JAG1,0.985982863,0.73737332,0.581039187,1.318412506,0.148239801,-0.095226145,0.924135204,0.987855161,0.872202628,0.025876364,0.872202628
DSS,JAG2,1.055188988,0.732552639,0.78737063,1.519923269,0.186197282,0.288510586,0.772955929,0.976578192,0.15800943,1.993173761,0.15800943
DSS,JAK1,0.945143467,0.709685125,0.549036726,1.258721851,0.146183986,-0.38594204,0.699539595,0.975782698,0.097150817,2.751704396,0.097150817
DSS,JAK2,0.823559985,0.599179683,0.53278635,1.131966033,0.162286076,-1.196152473,0.231637064,0.975782698,0.729594521,0.119484265,0.729594521
