Endpoint,Gene,HR,Lower CI,CI Width,Upper CI,SE,Statistic,P-value,FDR,Global ZPH P-value,Global ZPH ChiSq,Gene ZPH P-value
OS,SPACA3,0.838636946,0.595352885,0.585983337,1.181336222,0.17481116,-1.006671361,0.314092729,0.995007564,0.737398955,1.265258053,0.37568975
OS,SPANXB1,0.941585052,0.649200966,0.716450745,1.365651711,0.18970877,-0.317278946,0.751031951,0.995007564,0.796294353,1.020489153,0.969004194
OS,SPIB,0.88046315,0.594469398,0.709576464,1.304045862,0.200401048,-0.635262163,0.525257447,0.995007564,0.801556782,0.998740239,0.868468403
OS,SPINK5,0.894436361,0.661858986,0.546882484,1.208741471,0.15364631,-0.726093083,0.467781709,0.995007564,0.729218907,1.299638552,0.668318579
OS,SPN,0.939373068,0.666154194,0.658496719,1.324650913,0.175356048,-0.356660494,0.721345984,0.995007564,0.775400749,1.106932792,0.93650085
OS,SPOP,0.86338401,0.618008436,0.588175664,1.206184099,0.170593673,-0.86108537,0.389191026,0.995007564,0.658823543,1.602498022,0.45867399
OS,SPP1,1.01414195,0.760105363,0.592975334,1.353080697,0.147115512,0.095454825,0.923953571,0.995007564,0.812244621,0.954562272,0.550976942
OS,SPRED1,0.85075278,0.650257994,0.462808358,1.113066352,0.137121083,-1.178766201,0.238491286,0.995007564,0.615437627,1.797690548,0.321973546
OS,SPRY1,0.903150144,0.63229593,0.657733222,1.290029152,0.181907059,-0.559991833,0.575485009,0.995007564,0.709556051,1.382865381,0.380347817
OS,SPRY2,0.849494693,0.617352118,0.551577593,1.168929712,0.162861227,-1.001549529,0.316561207,0.995007564,0.573353868,1.995439137,0.607745991
OS,SPRY4,0.947969633,0.681668209,0.636636522,1.318304731,0.168257901,-0.317564938,0.750814974,0.995007564,0.450976425,2.637366027,0.135571002
OS,SRD5A2,0.854633609,0.607727349,0.594125103,1.201852452,0.173955496,-0.903003548,0.366524012,0.995007564,0.827196978,0.892667344,0.634552805
OS,SREBF1,0.625687124,0.429960108,0.480553147,0.910513254,0.191410666,-2.449732002,0.014296258,0.995007564,0.075618423,6.886091425,0.009493203
OS,SRP54,0.998792913,0.747638892,0.586678108,1.334317,0.14777178,-0.008173525,0.993478543,0.997966991,0.790772826,1.04331406,0.698231263
OS,SRR,0.830521338,0.591097143,0.575827282,1.166924424,0.173509947,-1.070265192,0.284499958,0.995007564,0.808116524,0.971628658,0.830325823
OS,SRSF2,0.973423244,0.692087345,0.677035815,1.369123159,0.174037284,-0.154773173,0.877000141,0.995007564,0.825370183,0.90023879,0.787660443
OS,SSX1,0.884680525,0.614620382,0.658782934,1.273403315,0.185830853,-0.659355997,0.509667192,0.995007564,0.733401411,1.282043361,0.411419471
OS,SSX4,0.858274053,0.5880786,0.664533464,1.252612064,0.192892751,-0.79231501,0.428177022,0.995007564,0.839248537,0.842617954,0.875068192
OS,ST6GAL1,0.878181555,0.644142758,0.553111784,1.197254542,0.158131976,-0.821477905,0.411374105,0.995007564,0.803594248,0.990319862,0.750920373
OS,STAG2,1.091394573,0.786599759,0.72769274,1.514292499,0.16709084,0.523405733,0.600691936,0.995007564,0.717662343,1.348446612,0.685443374
OS,STAT1,0.861425946,0.620228419,0.576193154,1.196421573,0.167605766,-0.889982423,0.373475324,0.995007564,0.80908184,0.967638326,0.884290677
OS,STAT2,0.940778503,0.685641666,0.605213653,1.290855318,0.161407348,-0.378220404,0.705266869,0.995007564,0.732765909,1.284714593,0.505762641
OS,STAT3,0.90693015,0.648170851,0.620819103,1.268989954,0.171386371,-0.569997735,0.568679235,0.995007564,0.117293182,5.885942231,0.025034068
OS,STAT4,0.892423928,0.634546638,0.620554911,1.255101549,0.173998344,-0.654109692,0.513041138,0.995007564,0.771246779,1.124153436,0.8849593
OS,STAT5B,0.953203209,0.667325997,0.694221976,1.361547973,0.18191632,-0.263457214,0.792198197,0.995007564,0.821726124,0.915332965,0.991206188
OS,STAT6,0.828288015,0.583405131,0.592554761,1.175959892,0.178819145,-1.053546817,0.292090449,0.995007564,0.71954425,1.340478409,0.48605153
OS,STC1,1.001042147,0.688449777,0.7671181,1.455567877,0.19100071,0.005453406,0.995648833,0.997966991,0.598337367,1.87693695,0.23923092
OS,STING1,0.924677737,0.691653386,0.544556737,1.236210123,0.148145754,-0.528601006,0.597082262,0.995007564,0.205240645,4.580276061,0.037586536
OS,STK11,0.956552729,0.719834881,0.551280408,1.271115289,0.145060859,-0.306211921,0.759443296,0.995007564,0.354580322,3.250580754,0.121235094
OS,STK11IP,1.033360868,0.739792019,0.703633505,1.443425524,0.170514693,0.192455371,0.847385523,0.995007564,0.806095415,0.979982614,0.670578329
OS,STMN1,1.141724345,0.841813867,0.706669154,1.548483021,0.155480435,0.852452612,0.39396293,0.995007564,0.666343562,1.569418994,0.352823286
OS,SUV39H2,1.101858146,0.812422415,0.681986592,1.494409007,0.155478794,0.623866287,0.532715402,0.995007564,0.216885466,4.448991938,0.061346613
OS,SYCP1,0.914164523,0.645224529,0.649978519,1.295203047,0.177764591,-0.504851497,0.613663143,0.995007564,0.807846763,0.972743729,0.98483671
OS,SYK,0.929628455,0.657556854,0.656715911,1.314272764,0.176663331,-0.413047142,0.679572075,0.995007564,0.350738573,3.277841848,0.120514666
OS,SYT17,0.82380877,0.602489121,0.523939334,1.126428454,0.159629882,-1.214163974,0.224685114,0.995007564,0.784571283,1.06896316,0.54882954
OS,TAB1,0.87678919,0.643435577,0.551337157,1.194772734,0.157882839,-0.832824471,0.404943732,0.995007564,0.801516203,0.998907943,0.782943678
OS,TACSTD2,1.032401486,0.740265986,0.699558142,1.439824128,0.169714009,0.187890369,0.850962592,0.995007564,0.810365852,0.962330181,0.602902631
OS,TAF3,0.852198302,0.571049634,0.700717129,1.271766763,0.204260446,-0.783000499,0.433626819,0.995007564,0.823395593,0.908419237,0.863469871
OS,TAL1,0.908095312,0.651333685,0.614741009,1.266074694,0.169557839,-0.56857257,0.569646244,0.995007564,0.827549887,0.891204265,0.667789289
OS,TANK,0.923933615,0.65470808,0.649160546,1.303868626,0.175743417,-0.450173652,0.652585233,0.995007564,0.657069361,1.610243723,0.853575612
OS,TAP1,0.800796827,0.550252531,0.61516793,1.165420461,0.191447368,-1.160360762,0.245901955,0.995007564,0.791489267,1.040351941,0.842784373
OS,TAP2,0.706255224,0.484937625,0.543640931,1.028578555,0.191818017,-1.813065345,0.069821743,0.995007564,0.74063675,1.251684541,0.754913963
OS,TAPBP,1.006851166,0.730081976,0.658459729,1.388541704,0.163996003,0.041633963,0.966790498,0.995007564,0.631795311,1.72316823,0.318576139
OS,TAPBPL,1.07941495,0.756985231,0.78219491,1.539180141,0.181039407,0.422113522,0.672942158,0.995007564,0.819708726,0.92368463,0.858474842
OS,TARP.TRGC1.2,0.846727055,0.593949602,0.613133799,1.207083401,0.180913489,-0.919648869,0.35775628,0.995007564,0.793126804,1.033582177,0.78344513
OS,TBC1D10B,1.025797973,0.750275458,0.652224745,1.402500203,0.159587465,0.159604142,0.873192916,0.995007564,0.571519308,2.004277789,0.298879654
OS,TBK1,0.814460125,0.579874701,0.564071214,1.143945914,0.17332636,-1.184065765,0.236387031,0.995007564,0.284170377,3.797557377,0.108816656
OS,TBL1XR1,0.892124371,0.647615866,0.581331625,1.228947491,0.163425366,-0.698482307,0.484875619,0.995007564,0.79382963,1.030676854,0.851341858
OS,TBP,0.999041757,0.732337184,0.630538351,1.362875536,0.158449613,-0.00605052,0.995172413,0.997966991,0.545104642,2.13380236,0.398609443
OS,TBX21,0.874106542,0.626247716,0.593816211,1.220063926,0.170133874,-0.790865488,0.429022489,0.995007564,0.819617276,0.924063145,0.57158758
OS,TBXAS1,0.888075672,0.630651556,0.619925552,1.250577108,0.174647829,-0.679643854,0.496729995,0.995007564,0.716885655,1.35173758,0.823349106
OS,TCF3,1.109224689,0.860495603,0.569354133,1.429849737,0.129547312,0.800180966,0.423605956,0.995007564,0.568980004,2.016544203,0.376209133
OS,TCF7,0.897687968,0.643644685,0.608356157,1.252000842,0.169735614,-0.635887443,0.524849788,0.995007564,0.791257865,1.041308651,0.933329099
OS,TCF7L1,0.752180507,0.557946646,0.456084929,1.014031575,0.152407388,-1.868537686,0.061687162,0.995007564,0.788279668,1.053623499,0.545512454
OS,TCL1A,0.97470752,0.687189765,0.695331919,1.382521683,0.178333364,-0.143651371,0.885775773,0.995007564,0.729546087,1.29826089,0.400274745
OS,TCL1B,0.994090025,0.712060829,0.675762991,1.387823819,0.170240082,-0.034818519,0.972224453,0.995007564,0.593485261,1.899689285,0.260227313
OS,TDO2,0.832116013,0.586077923,0.595364053,1.181441976,0.178839569,-1.027643991,0.304117323,0.995007564,0.813990705,0.94734168,0.988254793
OS,TECR,1.145736837,0.841700898,0.717894565,1.559595462,0.157338867,0.864681174,0.387213805,0.995007564,0.843034319,0.826851469,0.897339382
OS,TERT,0.880415998,0.631584571,0.595697358,1.227281929,0.169473863,-0.751506783,0.45234772,0.995007564,0.716420567,1.353708917,0.363465088
OS,TET2,0.794894865,0.554006768,0.586516925,1.140523693,0.184203873,-1.246148714,0.212709803,0.995007564,0.66937767,1.556128978,0.715408635
OS,TFDP1,0.979361832,0.720712039,0.61012406,1.330836099,0.156462825,-0.133284769,0.893968173,0.995007564,0.822600903,0.911710554,0.905008725
OS,TFE3,0.888583907,0.645380383,0.578055254,1.223435637,0.163160751,-0.72398661,0.469073955,0.995007564,0.724182656,1.320872951,0.992676964
OS,TFEB,0.880491679,0.642927794,0.562908389,1.205836183,0.160435629,-0.793307582,0.427598641,0.995007564,0.460063029,2.58535365,0.199054909
OS,TFRC,1.016899778,0.720332391,0.715234261,1.435566652,0.175922154,0.095261259,0.924107314,0.995007564,0.798566915,1.011096672,0.934916478
OS,TGFB1,0.942120593,0.706140484,0.550820747,1.256961231,0.147104275,-0.405304297,0.685253849,0.995007564,0.280140791,3.832392188,0.073837793
OS,TGFB2,1.127026167,0.854416969,0.632196741,1.486613711,0.141287496,0.846376762,0.397342598,0.995007564,0.58542317,1.937767758,0.226829952
OS,TGFB3,1.016982176,0.749342567,0.630870959,1.380213525,0.155818488,0.108071838,0.913938707,0.995007564,0.53489874,2.185051593,0.24699737
OS,TGFBR1,0.893122923,0.660694478,0.546623854,1.207318332,0.153795021,-0.734946135,0.462372299,0.995007564,0.758109911,1.178730894,0.912272371
OS,TGFBR2,0.876261011,0.631474197,0.584463623,1.21593782,0.167149461,-0.79025846,0.429376841,0.995007564,0.579649828,1.965252892,0.208444449
OS,THBD,0.894362669,0.645949229,0.592359521,1.238308751,0.166018588,-0.672478409,0.501279181,0.995007564,0.800526945,1.002996283,0.96797714
OS,THBS1,0.901121295,0.672010842,0.536332145,1.208342987,0.149678973,-0.695591408,0.486684748,0.995007564,0.485832441,2.442172858,0.232085309
OS,THBS4,0.858938563,0.611527419,0.594919639,1.206447058,0.173338698,-0.877229855,0.380361803,0.995007564,0.822151507,0.913571552,0.994103455
OS,THEM4,0.896712432,0.630281342,0.645487321,1.275768663,0.179885411,-0.6060528,0.544479692,0.995007564,0.638947081,1.690952729,0.606966684
OS,THY1,0.859489885,0.617968418,0.577437107,1.195405525,0.168320288,-0.899572029,0.368348048,0.995007564,0.394772714,2.979654418,0.177025102
OS,TIAM1,1.264801736,0.941265904,0.758278743,1.699544648,0.150740006,1.558414292,0.119135071,0.995007564,0.752909883,1.200393718,0.519373512
OS,TICAM1,0.907934719,0.65018495,0.61767807,1.26786302,0.170368243,-0.566906113,0.570777971,0.995007564,0.816762315,0.935877159,0.609988358
OS,TICAM2,0.789742608,0.566701615,0.533865898,1.100567512,0.169326666,-1.394040322,0.163305429,0.995007564,0.818659501,0.928027072,0.634976015
OS,TIE1,1.118784954,0.763302704,0.876518257,1.639820961,0.195076968,0.57537922,0.565034855,0.995007564,0.794952162,1.026036813,0.899453001
OS,TIGIT,0.880961227,0.611820291,0.656677492,1.268497783,0.18601108,-0.68136621,0.495639798,0.995007564,0.763791769,1.15510127,0.420778009
OS,TIRAP,0.901521456,0.659405796,0.573129529,1.232535324,0.159566566,-0.649706505,0.515881821,0.995007564,0.844781941,0.819564607,0.902418903
OS,TLK2,0.932629198,0.672931788,0.619617079,1.292548867,0.166515163,-0.418866281,0.675313861,0.995007564,0.671140145,1.548423474,0.339449449
OS,TLR1,0.836311267,0.574943484,0.641552666,1.21649615,0.191191842,-0.934947873,0.349815164,0.995007564,0.72651541,1.311030694,0.916006353
OS,TLR2,0.794831536,0.541836852,0.624117749,1.165954601,0.195496063,-1.174576551,0.240164169,0.995007564,0.793851441,1.030586695,0.753336673
OS,TLR3,0.797801425,0.563845186,0.564987921,1.128833107,0.177084889,-1.275634276,0.202084832,0.995007564,0.788349029,1.053336651,0.957256707
OS,TLR4,0.953825255,0.662744398,0.710005969,1.372750367,0.185764174,-0.254488228,0.799118397,0.995007564,0.548381958,2.117492839,0.391327185
OS,TLR5,0.912632028,0.64884159,0.63482646,1.283668051,0.174056341,-0.52524668,0.599411718,0.995007564,0.714405141,1.362257461,0.354693162
OS,TLR7,0.876377999,0.616476134,0.629376469,1.245852603,0.179481815,-0.735215295,0.462208385,0.995007564,0.82271114,0.911254024,0.610709993
OS,TLX1,0.873004424,0.635722383,0.563129104,1.198851487,0.161828821,-0.839248877,0.401329665,0.995007564,0.651700796,1.634020234,0.296428237
OS,TMEFF2,0.938497563,0.644400273,0.722417392,1.366817665,0.191819946,-0.33090938,0.740712936,0.995007564,0.831194359,0.876087137,0.777321603
OS,TMEM140,0.96594627,0.679350669,0.694096414,1.373447084,0.179580222,-0.192933651,0.847010931,0.995007564,0.750747559,1.209413097,0.408726056
OS,TMEM163,1.067665926,0.742923581,0.791434136,1.534357716,0.185022267,0.353875719,0.723432024,0.995007564,0.490097698,2.419053375,0.560877188
OS,TMEM45B,0.97438201,0.692704988,0.677893345,1.370598332,0.174084438,-0.149076193,0.881493512,0.995007564,0.819297462,0.925386822,0.879099782
OS,TMPRSS2,0.972607251,0.681451699,0.706709586,1.388161285,0.181510978,-0.153020637,0.878382001,0.995007564,0.825171902,0.901060403,0.875678271
OS,TMUB2,0.721695686,0.504670678,0.527377916,1.032048594,0.182502062,-1.787112495,0.073919308,0.995007564,0.353678561,3.256956556,0.096944831
OS,TNC,0.922332869,0.679944731,0.571183314,1.251128045,0.155561364,-0.519724749,0.603255435,0.995007564,0.773124956,1.116365383,0.732829319
OS,TNF,1.005637759,0.703027419,0.735475936,1.438503355,0.182646882,0.030780301,0.97544475,0.995007564,0.738323329,1.261380949,0.396103081
OS,TNFAIP3,0.84638828,0.621100772,0.532291967,1.153392739,0.157903346,-1.056197155,0.290878151,0.995007564,0.816122114,0.938525662,0.730196222
OS,TNFAIP6,0.91138074,0.668883378,0.572909855,1.241793233,0.157835055,-0.587920934,0.556585365,0.995007564,0.52353539,2.242964329,0.198782625
OS,TNFRSF10A,0.844524386,0.598277814,0.593846351,1.192124165,0.175879964,-0.960778378,0.336663613,0.995007564,0.805087145,0.984149863,0.51021142
OS,TNFRSF10B,0.883591703,0.653902767,0.540058074,1.193960841,0.15359283,-0.805768066,0.420376595,0.995007564,0.556753091,2.076148715,0.195656807
OS,TNFRSF10C,0.880074841,0.63007813,0.59918486,1.22926299,0.170494522,-0.749281129,0.45368778,0.995007564,0.821280037,0.91717995,0.645940514
OS,TNFRSF11A,1.00838672,0.746902669,0.614511369,1.361414038,0.153151868,0.054532455,0.956510952,0.995007564,0.641134683,1.681141032,0.604969243
OS,TNFRSF11B,0.881727401,0.633651222,0.593274856,1.226926078,0.168566494,-0.74672218,0.455231278,0.995007564,0.667859729,1.562773895,0.376704002
OS,TNFRSF12A,1.134777193,0.821955763,0.744697015,1.566652778,0.164546405,0.768393123,0.442253665,0.995007564,0.368467409,3.154123086,0.092274414
OS,TNFRSF13B,0.918846408,0.646184737,0.660374632,1.306559369,0.179612252,-0.471216739,0.637485967,0.995007564,0.796127734,1.02117782,0.510145268
OS,TNFRSF13C,0.793675568,0.585289549,0.490965628,1.076255177,0.155394739,-1.487054878,0.137000317,0.995007564,0.768960002,1.133640331,0.539650423
OS,TNFRSF14,0.942935385,0.708026226,0.547756553,1.255782779,0.146184638,-0.401940449,0.687727854,0.995007564,0.320703351,3.50045317,0.075799284
OS,TNFRSF17,0.932495011,0.663752826,0.646293492,1.310046317,0.173449091,-0.402950961,0.686984301,0.995007564,0.755144838,1.191078516,0.8321605
OS,TNFRSF18,0.858860212,0.602514226,0.621757055,1.224271281,0.180868068,-0.841215953,0.400226965,0.995007564,0.734850457,1.275955446,0.351820021
OS,TNFRSF1A,1.002812199,0.767787753,0.541991288,1.309779041,0.136252606,0.02061063,0.983556261,0.997966991,0.414360206,2.856024038,0.112825967
OS,TNFRSF1B,0.935264828,0.674002801,0.623796404,1.297799205,0.167143613,-0.400407468,0.688856424,0.995007564,0.45264281,2.627764724,0.130465336
OS,TNFRSF25,0.946690522,0.718602063,0.528573516,1.247175579,0.140647735,-0.389505294,0.696902395,0.995007564,0.811258692,0.958638833,0.704891255
OS,TNFRSF4,0.865205296,0.60430371,0.634444608,1.238748317,0.183110463,-0.790716499,0.429109446,0.995007564,0.73467611,1.276687724,0.391949643
OS,TNFRSF8,0.955954614,0.675681365,0.6768041,1.352485465,0.177038368,-0.254435476,0.799159147,0.995007564,0.775628083,1.105990792,0.466831106
OS,TNFRSF9,0.913709471,0.65617554,0.616144056,1.272319596,0.168923671,-0.534221302,0.593188433,0.995007564,0.831547163,0.874622895,0.759470173
OS,TNFSF10,0.829260805,0.583393371,0.595354138,1.178747509,0.179428304,-1.04342831,0.296749967,0.995007564,0.283901211,3.799870351,0.076264391
OS,TNFSF12,0.982194119,0.693983833,0.696113807,1.39009764,0.177217696,-0.101379902,0.91924889,0.995007564,0.59408961,1.896848732,0.228510706
OS,TNFSF13,0.873193317,0.589679753,0.703338306,1.293018059,0.200298259,-0.676981958,0.498417402,0.995007564,0.796382806,1.020123565,0.463351993
OS,TNFSF13B,0.855554051,0.61815534,0.56596892,1.18412426,0.165824214,-0.940791476,0.34681173,0.995007564,0.747716101,1.222069688,0.41520788
OS,TNFSF14,0.872897252,0.618323327,0.61396014,1.232283467,0.17592484,-0.772701713,0.439698933,0.995007564,0.825450978,0.899903994,0.69002944
OS,TNFSF15,0.966904535,0.695682457,0.64818409,1.343866547,0.167965562,-0.200371495,0.841190051,0.995007564,0.82894991,0.885398795,0.81000344
OS,TNFSF18,0.858789999,0.609771778,0.599730348,1.209502127,0.174717327,-0.871298006,0.383591459,0.995007564,0.707592607,1.391226349,0.706590877
OS,TNFSF4,0.975148827,0.708223663,0.63445279,1.342676452,0.163181647,-0.154215729,0.877439641,0.995007564,0.740211699,1.253465372,0.695481003
OS,TNFSF8,0.938732177,0.663308421,0.665210972,1.328519393,0.177192106,-0.35681647,0.721229206,0.995007564,0.806436845,0.978571421,0.564045264
OS,TNFSF9,0.894790781,0.650634075,0.579935568,1.230569643,0.162575711,-0.683775894,0.494116691,0.995007564,0.817913699,0.931113287,0.925116163
OS,TNKS,1.259144611,0.954764275,0.705797597,1.660561872,0.141188009,1.632097601,0.102658927,0.995007564,0.771036737,1.1250246,0.472740476
OS,TNN,0.937805722,0.656308674,0.683730862,1.340039536,0.182101096,-0.352619906,0.724373412,0.995007564,0.82579972,0.898458801,0.728302551
OS,TNR,0.905575623,0.668708422,0.557636545,1.226344968,0.154708284,-0.641106523,0.521453476,0.995007564,0.81664612,0.936357875,0.877863694
OS,TOLLIP,0.859654987,0.630118798,0.54268655,1.172805349,0.158483912,-0.954192419,0.339986251,0.995007564,0.688021836,1.475131107,0.393595736
OS,TOP2A,1.012429859,0.762738854,0.581121123,1.343859977,0.144488783,0.085496204,0.931866913,0.995007564,0.769689654,1.130612744,0.471767023
OS,TOX,1.142721437,0.846109091,0.697205238,1.543314328,0.153329155,0.870106164,0.384242389,0.995007564,0.729753056,1.297389509,0.621084051
OS,TP53,0.937150976,0.694565616,0.569896563,1.264462179,0.1528384,-0.424702708,0.67105341,0.995007564,0.759649878,1.172322518,0.529345103
OS,TP73,1.208699106,0.867872845,0.81549994,1.683372785,0.16901062,1.121495568,0.262076977,0.995007564,0.489310264,2.423309786,0.304368941
OS,TPI1,1.186671952,0.845295745,0.820618618,1.665914363,0.173075338,0.988891383,0.322716287,0.995007564,0.657646274,1.607695076,0.416288204
OS,TPM1,1.121827397,0.856475631,0.612914345,1.469389976,0.13770068,0.834846712,0.403804021,0.995007564,0.808670492,0.969338747,0.84148172
OS,TPM4,1.054926551,0.789953117,0.618826727,1.408779844,0.147580684,0.362318045,0.717114375,0.995007564,0.838785932,0.8445429,0.960121568
OS,TPO,0.923791153,0.667864872,0.609923691,1.277788563,0.165513325,-0.478929762,0.631988597,0.995007564,0.712020853,1.372383134,0.616887172
OS,TPR,1.152832207,0.797376015,0.8693685,1.666744514,0.188090511,0.756134388,0.449568626,0.995007564,0.663026548,1.583984966,0.42105184
OS,TPSAB1.B2,1.331084881,0.954682185,0.901209744,1.855891929,0.169580205,1.686484042,0.091702606,0.995007564,0.78523002,1.066237801,0.611503942
OS,TPTE,0.943684003,0.675112033,0.643986804,1.319098837,0.170876974,-0.339214291,0.734448304,0.995007564,0.835736856,0.857222107,0.995492055
OS,TRAC,0.786120953,0.555068291,0.558283277,1.113351568,0.177564238,-1.355253838,0.175336697,0.995007564,0.838610576,0.845272482,0.743762944
OS,TRAF1,0.911229391,0.632106425,0.681499909,1.313606334,0.186603885,-0.498170829,0.618363641,0.995007564,0.817770218,0.931706986,0.626646178
OS,TRAF2,1.013149823,0.726654351,0.685946513,1.412600864,0.169578868,0.077038577,0.938592856,0.995007564,0.773988297,1.112786525,0.733859215
OS,TRAF3,0.954249719,0.708743408,0.576055175,1.284798583,0.151753729,-0.308591308,0.757632434,0.995007564,0.807032359,0.97611,0.657274954
OS,TRAF6,0.8623513,0.629383834,0.552168225,1.181552059,0.160677151,-0.921677723,0.356696704,0.995007564,0.520958288,2.256227972,0.226021653
OS,TRAF7,0.876201241,0.649133561,0.533563899,1.18269746,0.153042251,-0.863549031,0.387835674,0.995007564,0.819332323,0.92524254,0.943305059
OS,TRAT1,0.872729977,0.630585405,0.577272575,1.207857979,0.165807946,-0.821004538,0.411643683,0.995007564,0.762607991,1.160021094,0.443290625
OS,TRBC1.2,0.972566872,0.681448001,0.706605553,1.388053554,0.181492564,-0.15326492,0.878189364,0.995007564,0.449824521,2.644019772,0.290338993
OS,TRDC,0.890570268,0.634788488,0.614628314,1.249416802,0.172743049,-0.670899763,0.502284387,0.995007564,0.837556505,0.849657021,0.988799793
OS,TREM1,0.927876308,0.639387243,0.707143285,1.346530528,0.189997445,-0.393988689,0.69358939,0.995007564,0.740755102,1.251188741,0.797079643
OS,TREM2,0.932819637,0.660022446,0.65834556,1.318368006,0.176502235,-0.394008673,0.693574636,0.995007564,0.68271306,1.498082064,0.641356491
OS,TRIM21,0.737740295,0.520081425,0.526409983,1.046491409,0.178373927,-1.705201117,0.088156922,0.995007564,0.830148639,0.880426298,0.659443819
OS,TSC1,1.085843902,0.750763529,0.819713636,1.570477165,0.188280003,0.437420187,0.661806647,0.995007564,0.613393085,1.807090939,0.767736192
OS,TSHR,1.120604487,0.813408518,0.73040912,1.543817637,0.163467327,0.696581159,0.48606495,0.995007564,0.737402324,1.265243918,0.589565661
OS,TSLP,0.846372193,0.613550532,0.553991261,1.167541793,0.164133924,-1.016219367,0.309524936,0.995007564,0.813612497,0.948905802,0.932990581
OS,TSPAN7,1.1473378,0.798718873,0.849400473,1.648119346,0.18479449,0.743768398,0.457016602,0.995007564,0.655863988,1.615572717,0.391085968
OS,TTC30A,0.925576673,0.663459102,0.627791819,1.291250921,0.169875448,-0.455264764,0.648918773,0.995007564,0.821253619,0.917289324,0.936076227
OS,TTK,0.843963452,0.6319698,0.495100367,1.127070167,0.147588213,-1.14945554,0.25036819,0.995007564,0.819655206,0.923906151,0.599547338
OS,TTPA,1.103355341,0.791816007,0.745653554,1.53746956,0.16927968,0.581025714,0.561223123,0.995007564,0.539399889,2.162361951,0.390664542
OS,TTR,0.978970355,0.697960683,0.675158145,1.373118828,0.1726249,-0.123121971,0.902010514,0.995007564,0.81481501,0.943932437,0.956833685
OS,TUBB,0.94686917,0.694174635,0.597375331,1.291549965,0.158389323,-0.344684518,0.730331558,0.995007564,0.782186935,1.078829883,0.438873275
OS,TWF1,0.826120041,0.605981962,0.520246812,1.126228773,0.158109982,-1.20811593,0.227002673,0.995007564,0.883788934,0.654763052,0.91559358
OS,TWIST1,0.979305727,0.726432099,0.593773474,1.320205573,0.152400179,-0.137213754,0.89086184,0.995007564,0.824116225,0.905434169,0.766860714
OS,TXK,0.693483198,0.496233139,0.472905978,0.969139116,0.17075883,-2.143539327,0.032069817,0.995007564,0.621603472,1.769458864,0.333651438
OS,TXN2,0.974020904,0.70653168,0.63624848,1.342780159,0.163811543,-0.160687783,0.872339312,0.995007564,0.711760016,1.373491704,0.650983261
OS,TXNIP,0.865541155,0.623961427,0.576692103,1.20065353,0.166975707,-0.864798585,0.387149348,0.995007564,0.705494903,1.400169915,0.598824195
OS,TYK2,0.94801567,0.707971481,0.561477551,1.269449032,0.148965605,-0.358366263,0.720069235,0.995007564,0.697366911,1.434933625,0.567051876
OS,TYMP,1.036541093,0.77234929,0.618753741,1.391103031,0.150108718,0.239088701,0.811036803,0.995007564,0.65509037,1.61899576,0.316608739
OS,TYMS,1.150703906,0.833437609,0.755306964,1.588744574,0.164579698,0.852923228,0.39370188,0.995007564,0.3947477,2.979815562,0.127102281
OS,U2AF1,1.127437765,0.767180666,0.889685794,1.656866459,0.196422257,0.610661922,0.54142342,0.995007564,0.800287628,1.003985316,0.892210406
OS,UBA7,0.824956396,0.581192299,0.589767908,1.170960207,0.178701676,-1.076793186,0.28157267,0.995007564,0.747224848,1.224122063,0.485804993
OS,UBB,0.87722485,0.648849684,0.537131377,1.185981061,0.153861126,-0.851364718,0.394566785,0.995007564,0.812282818,0.95440433,0.713444492
OS,UBC,0.941430126,0.68509447,0.608582125,1.293676595,0.162167974,-0.372176751,0.709761254,0.995007564,0.665991562,1.570962892,0.344652318
OS,UBE2C,1.013004207,0.758723713,0.593781166,1.352504879,0.147471057,0.087612976,0.930184288,0.995007564,0.471917508,2.518719719,0.164984969
OS,UBE2T,0.969046038,0.724809292,0.570773192,1.295582484,0.148167797,-0.212213169,0.831940733,0.995007564,0.792728438,1.035228993,0.807699976
OS,ULBP2,0.859992739,0.622315487,0.566129162,1.188444649,0.1650422,-0.913895556,0.360771729,0.995007564,0.818404503,0.929082323,0.629390379
OS,UQCR10,0.96921196,0.658048733,0.769462295,1.427511028,0.197556864,-0.158293414,0.874225598,0.995007564,0.68787727,1.475754964,0.836719367
OS,UQCR11,0.906059783,0.65758774,0.590830196,1.248417936,0.163537234,-0.603226479,0.546358035,0.995007564,0.698710681,1.429173902,0.38930785
OS,UQCRQ,0.837073512,0.615172123,0.523845785,1.139017908,0.15715074,-1.131673856,0.257771577,0.995007564,0.481492352,2.465861101,0.170214263
OS,USP9Y,0.807879217,0.585756299,0.528476413,1.114232712,0.164038082,-1.300568216,0.193406292,0.995007564,0.597944762,1.878773428,0.20494328
OS,UTY,0.864634628,0.619675151,0.586752182,1.206427333,0.169958037,-0.855789226,0.392114376,0.995007564,0.80575598,0.981385541,0.516288238
OS,VCAM1,0.894604262,0.642000962,0.604596526,1.246597488,0.169284567,-0.657908904,0.510596669,0.995007564,0.835566921,0.857928356,0.843218136
OS,VCAN,1.008157655,0.740367501,0.632439728,1.372807228,0.15751981,0.051578026,0.958864929,0.995007564,0.810591101,0.96139894,0.686345014
OS,VEGFA,1.255041079,0.894409745,0.86667137,1.761081115,0.172839699,1.314329435,0.188735366,0.995007564,0.772118234,1.120539454,0.667258068
